pp_id,ca_id,hy,value
8,0,1101,8.44815402e-05
6,0,1101,8.58327801e-05
5,0,1101,8.26444785e-05
9,0,1101,0.000139781802
7,0,1101,0.000105373438
8,0,1102,8.44815402e-05
6,0,1102,8.58327801e-05
5,0,1102,8.26444785e-05
9,0,1102,0.000139781802
7,0,1102,0.000105373438
8,0,1103,8.44815402e-05
6,0,1103,8.58327801e-05
5,0,1103,8.26444785e-05
9,0,1103,0.000139781802
7,0,1103,0.000105373438
8,0,1104,7.77624988e-05
6,0,1104,8.93863754e-05
5,0,1104,8.64487284e-05
9,0,1104,0.000149926603
7,0,1104,0.000105338465
8,0,1105,7.77624988e-05
6,0,1105,8.93863754e-05
5,0,1105,8.64487284e-05
9,0,1105,0.000149926603
7,0,1105,0.000105338465
8,0,1106,7.77624988e-05
6,0,1106,8.93863754e-05
5,0,1106,8.64487284e-05
9,0,1106,0.000149926603
7,0,1106,0.000105338465
8,0,1107,7.77624988e-05
6,0,1107,8.93863754e-05
5,0,1107,8.64487284e-05
9,0,1107,0.000149926603
7,0,1107,0.000105338465
8,0,1108,7.77624988e-05
6,0,1108,8.93863754e-05
5,0,1108,8.64487284e-05
9,0,1108,0.000149926603
7,0,1108,0.000105338465
8,0,1109,7.77624988e-05
6,0,1109,8.93863754e-05
5,0,1109,8.64487284e-05
9,0,1109,0.000149926603
7,0,1109,0.000105338465
8,0,1110,7.77624988e-05
6,0,1110,8.93863754e-05
5,0,1110,8.64487284e-05
9,0,1110,0.000149926603
7,0,1110,0.000105338465
8,0,1111,7.77624988e-05
6,0,1111,8.93863754e-05
5,0,1111,8.64487284e-05
9,0,1111,0.000149926603
7,0,1111,0.000105338465
8,0,1112,7.77624988e-05
6,0,1112,8.93863754e-05
5,0,1112,8.64487284e-05
9,0,1112,0.000149926603
7,0,1112,0.000105338465
8,0,1113,7.77624988e-05
6,0,1113,8.93863754e-05
5,0,1113,8.64487284e-05
9,0,1113,0.000149926603
7,0,1113,0.000105338465
8,0,1114,7.77624988e-05
6,0,1114,8.93863754e-05
5,0,1114,8.64487284e-05
9,0,1114,0.000149926603
7,0,1114,0.000105338465
8,0,1115,7.77624988e-05
6,0,1115,8.93863754e-05
5,0,1115,8.64487284e-05
9,0,1115,0.000149926603
7,0,1115,0.000105338465
8,0,1116,7.77624988e-05
6,0,1116,8.93863754e-05
5,0,1116,8.64487284e-05
9,0,1116,0.000149926603
7,0,1116,0.000105338465
8,0,1117,7.77624988e-05
6,0,1117,8.93863754e-05
5,0,1117,8.64487284e-05
9,0,1117,0.000149926603
7,0,1117,0.000105338465
8,0,1118,7.77624988e-05
6,0,1118,8.93863754e-05
5,0,1118,8.64487284e-05
9,0,1118,0.000149926603
7,0,1118,0.000105338465
8,0,1119,7.77624988e-05
6,0,1119,8.93863754e-05
5,0,1119,8.64487284e-05
9,0,1119,0.000149926603
7,0,1119,0.000105338465
8,0,1120,7.77624988e-05
6,0,1120,8.93863754e-05
5,0,1120,8.64487284e-05
9,0,1120,0.000149926603
7,0,1120,0.000105338465
8,0,1121,7.77624988e-05
6,0,1121,8.93863754e-05
5,0,1121,8.64487284e-05
9,0,1121,0.000149926603
7,0,1121,0.000105338465
8,0,1122,7.77624988e-05
6,0,1122,8.93863754e-05
5,0,1122,8.64487284e-05
9,0,1122,0.000149926603
7,0,1122,0.000105338465
8,0,1123,7.77624988e-05
6,0,1123,8.93863754e-05
5,0,1123,8.64487284e-05
9,0,1123,0.000149926603
7,0,1123,0.000105338465
8,0,1124,7.77624988e-05
6,0,1124,8.93863754e-05
5,0,1124,8.64487284e-05
9,0,1124,0.000149926603
7,0,1124,0.000105338465
8,0,1125,7.77624988e-05
6,0,1125,8.93863754e-05
5,0,1125,8.64487284e-05
9,0,1125,0.000149926603
7,0,1125,0.000105338465
8,0,1126,7.77624988e-05
6,0,1126,8.93863754e-05
5,0,1126,8.64487284e-05
9,0,1126,0.000149926603
7,0,1126,0.000105338465
8,0,1127,7.77624988e-05
6,0,1127,8.93863754e-05
5,0,1127,8.64487284e-05
9,0,1127,0.000149926603
7,0,1127,0.000105338465
8,0,1128,7.77624988e-05
6,0,1128,9.12372824e-05
5,0,1128,8.83149245e-05
9,0,1128,0.000149553331
7,0,1128,0.000100539103
8,0,1129,7.77624988e-05
6,0,1129,9.12372824e-05
5,0,1129,8.83149245e-05
9,0,1129,0.000149553331
7,0,1129,0.000100539103
8,0,1130,7.77624988e-05
6,0,1130,9.12372824e-05
5,0,1130,8.83149245e-05
9,0,1130,0.000149553331
7,0,1130,0.000100539103
8,0,1131,7.77624988e-05
6,0,1131,9.12372824e-05
5,0,1131,8.83149245e-05
9,0,1131,0.000149553331
7,0,1131,0.000100539103
8,0,1132,7.77624988e-05
6,0,1132,9.12372824e-05
5,0,1132,8.83149245e-05
9,0,1132,0.000149553331
7,0,1132,0.000100539103
8,0,1133,7.77624988e-05
6,0,1133,9.12372824e-05
5,0,1133,8.83149245e-05
9,0,1133,0.000149553331
7,0,1133,0.000100539103
8,0,1134,7.77624988e-05
6,0,1134,9.12372824e-05
5,0,1134,8.83149245e-05
9,0,1134,0.000149553331
7,0,1134,0.000100539103
8,0,1135,7.77624988e-05
6,0,1135,9.12372824e-05
5,0,1135,8.83149245e-05
9,0,1135,0.000149553331
7,0,1135,0.000100539103
8,0,1136,7.77624988e-05
6,0,1136,9.12372824e-05
5,0,1136,8.83149245e-05
9,0,1136,0.000149553331
7,0,1136,0.000100539103
8,0,1137,7.77624988e-05
6,0,1137,9.12372824e-05
5,0,1137,8.83149245e-05
9,0,1137,0.000149553331
7,0,1137,0.000100539103
8,0,1138,7.77624988e-05
6,0,1138,9.12372824e-05
5,0,1138,8.83149245e-05
9,0,1138,0.000149553331
7,0,1138,0.000100539103
8,0,1139,7.77624988e-05
6,0,1139,9.12372824e-05
5,0,1139,8.83149245e-05
9,0,1139,0.000149553331
7,0,1139,0.000100539103
8,0,1140,7.77624988e-05
6,0,1140,9.12372824e-05
5,0,1140,8.83149245e-05
9,0,1140,0.000149553331
7,0,1140,0.000100539103
8,0,1141,7.77624988e-05
6,0,1141,9.12372824e-05
5,0,1141,8.83149245e-05
9,0,1141,0.000149553331
7,0,1141,0.000100539103
8,0,1142,7.77624988e-05
6,0,1142,9.12372824e-05
5,0,1142,8.83149245e-05
9,0,1142,0.000149553331
7,0,1142,0.000100539103
8,0,1143,7.77624988e-05
6,0,1143,9.12372824e-05
5,0,1143,8.83149245e-05
9,0,1143,0.000149553331
7,0,1143,0.000100539103
8,0,1144,7.77624988e-05
6,0,1144,9.12372824e-05
5,0,1144,8.83149245e-05
9,0,1144,0.000149553331
7,0,1144,0.000100539103
8,0,1145,7.77624988e-05
6,0,1145,9.12372824e-05
5,0,1145,8.83149245e-05
9,0,1145,0.000149553331
7,0,1145,0.000100539103
8,0,1146,7.77624988e-05
6,0,1146,9.12372824e-05
5,0,1146,8.83149245e-05
9,0,1146,0.000149553331
7,0,1146,0.000100539103
8,0,1147,7.77624988e-05
6,0,1147,9.12372824e-05
5,0,1147,8.83149245e-05
9,0,1147,0.000149553331
7,0,1147,0.000100539103
8,0,1148,7.77624988e-05
6,0,1148,9.12372824e-05
5,0,1148,8.83149245e-05
9,0,1148,0.000149553331
7,0,1148,0.000100539103
8,0,1149,7.77624988e-05
6,0,1149,9.12372824e-05
5,0,1149,8.83149245e-05
9,0,1149,0.000149553331
7,0,1149,0.000100539103
8,0,1150,7.77624988e-05
6,0,1150,9.12372824e-05
5,0,1150,8.83149245e-05
9,0,1150,0.000149553331
7,0,1150,0.000100539103
8,0,1151,7.77624988e-05
6,0,1151,9.12372824e-05
5,0,1151,8.83149245e-05
9,0,1151,0.000149553331
7,0,1151,0.000100539103
8,0,1152,7.77624988e-05
6,0,1152,9.081636e-05
5,0,1152,9.19148354e-05
9,0,1152,0.000152677539
7,0,1152,9.9625771e-05
8,0,1153,7.77624988e-05
6,0,1153,9.081636e-05
5,0,1153,9.19148354e-05
9,0,1153,0.000152677539
7,0,1153,9.9625771e-05
8,0,1154,7.77624988e-05
6,0,1154,9.081636e-05
5,0,1154,9.19148354e-05
9,0,1154,0.000152677539
7,0,1154,9.9625771e-05
8,0,1155,7.77624988e-05
6,0,1155,9.081636e-05
5,0,1155,9.19148354e-05
9,0,1155,0.000152677539
7,0,1155,9.9625771e-05
8,0,1156,7.77624988e-05
6,0,1156,9.081636e-05
5,0,1156,9.19148354e-05
9,0,1156,0.000152677539
7,0,1156,9.9625771e-05
8,0,1157,7.77624988e-05
6,0,1157,9.081636e-05
5,0,1157,9.19148354e-05
9,0,1157,0.000152677539
7,0,1157,9.9625771e-05
8,0,1158,7.77624988e-05
6,0,1158,9.081636e-05
5,0,1158,9.19148354e-05
9,0,1158,0.000152677539
7,0,1158,9.9625771e-05
8,0,1159,7.77624988e-05
6,0,1159,9.081636e-05
5,0,1159,9.19148354e-05
9,0,1159,0.000152677539
7,0,1159,9.9625771e-05
8,0,1160,7.77624988e-05
6,0,1160,9.081636e-05
5,0,1160,9.19148354e-05
9,0,1160,0.000152677539
7,0,1160,9.9625771e-05
8,0,1161,7.77624988e-05
6,0,1161,9.081636e-05
5,0,1161,9.19148354e-05
9,0,1161,0.000152677539
7,0,1161,9.9625771e-05
8,0,1162,7.77624988e-05
6,0,1162,9.081636e-05
5,0,1162,9.19148354e-05
9,0,1162,0.000152677539
7,0,1162,9.9625771e-05
8,0,1163,7.77624988e-05
6,0,1163,9.081636e-05
5,0,1163,9.19148354e-05
9,0,1163,0.000152677539
7,0,1163,9.9625771e-05
8,0,1164,7.77624988e-05
6,0,1164,9.081636e-05
5,0,1164,9.19148354e-05
9,0,1164,0.000152677539
7,0,1164,9.9625771e-05
8,0,1165,7.77624988e-05
6,0,1165,9.081636e-05
5,0,1165,9.19148354e-05
9,0,1165,0.000152677539
7,0,1165,9.9625771e-05
8,0,1166,7.77624988e-05
6,0,1166,9.081636e-05
5,0,1166,9.19148354e-05
9,0,1166,0.000152677539
7,0,1166,9.9625771e-05
8,0,1167,7.77624988e-05
6,0,1167,9.081636e-05
5,0,1167,9.19148354e-05
9,0,1167,0.000152677539
7,0,1167,9.9625771e-05
8,0,1168,7.77624988e-05
6,0,1168,9.081636e-05
5,0,1168,9.19148354e-05
9,0,1168,0.000152677539
7,0,1168,9.9625771e-05
8,0,1169,7.77624988e-05
6,0,1169,9.081636e-05
5,0,1169,9.19148354e-05
9,0,1169,0.000152677539
7,0,1169,9.9625771e-05
8,0,1170,7.77624988e-05
6,0,1170,9.081636e-05
5,0,1170,9.19148354e-05
9,0,1170,0.000152677539
7,0,1170,9.9625771e-05
8,0,1171,7.77624988e-05
6,0,1171,9.081636e-05
5,0,1171,9.19148354e-05
9,0,1171,0.000152677539
7,0,1171,9.9625771e-05
8,0,1172,7.77624988e-05
6,0,1172,9.081636e-05
5,0,1172,9.19148354e-05
9,0,1172,0.000152677539
7,0,1172,9.9625771e-05
8,0,1173,7.77624988e-05
6,0,1173,9.081636e-05
5,0,1173,9.19148354e-05
9,0,1173,0.000152677539
7,0,1173,9.9625771e-05
8,0,1174,7.77624988e-05
6,0,1174,9.081636e-05
5,0,1174,9.19148354e-05
9,0,1174,0.000152677539
7,0,1174,9.9625771e-05
8,0,1175,7.77624988e-05
6,0,1175,9.081636e-05
5,0,1175,9.19148354e-05
9,0,1175,0.000152677539
7,0,1175,9.9625771e-05
8,0,1176,7.77624988e-05
6,0,1176,8.99344796e-05
5,0,1176,9.13087076e-05
9,0,1176,0.000148690341
7,0,1176,9.1887338e-05
8,0,1177,7.77624988e-05
6,0,1177,8.99344796e-05
5,0,1177,9.13087076e-05
9,0,1177,0.000148690341
7,0,1177,9.1887338e-05
8,0,1178,7.77624988e-05
6,0,1178,8.99344796e-05
5,0,1178,9.13087076e-05
9,0,1178,0.000148690341
7,0,1178,9.1887338e-05
8,0,1179,7.77624988e-05
6,0,1179,8.99344796e-05
5,0,1179,9.13087076e-05
9,0,1179,0.000148690341
7,0,1179,9.1887338e-05
8,0,1180,7.77624988e-05
6,0,1180,8.99344796e-05
5,0,1180,9.13087076e-05
9,0,1180,0.000148690341
7,0,1180,9.1887338e-05
8,0,1181,7.77624988e-05
6,0,1181,8.99344796e-05
5,0,1181,9.13087076e-05
9,0,1181,0.000148690341
7,0,1181,9.1887338e-05
8,0,1182,7.77624988e-05
6,0,1182,8.99344796e-05
5,0,1182,9.13087076e-05
9,0,1182,0.000148690341
7,0,1182,9.1887338e-05
8,0,1183,7.77624988e-05
6,0,1183,8.99344796e-05
5,0,1183,9.13087076e-05
9,0,1183,0.000148690341
7,0,1183,9.1887338e-05
8,0,1184,7.77624988e-05
6,0,1184,8.99344796e-05
5,0,1184,9.13087076e-05
9,0,1184,0.000148690341
7,0,1184,9.1887338e-05
8,0,1185,7.77624988e-05
6,0,1185,8.99344796e-05
5,0,1185,9.13087076e-05
9,0,1185,0.000148690341
7,0,1185,9.1887338e-05
8,0,1186,7.77624988e-05
6,0,1186,8.99344796e-05
5,0,1186,9.13087076e-05
9,0,1186,0.000148690341
7,0,1186,9.1887338e-05
8,0,1187,7.77624988e-05
6,0,1187,8.99344796e-05
5,0,1187,9.13087076e-05
9,0,1187,0.000148690341
7,0,1187,9.1887338e-05
8,0,1188,7.77624988e-05
6,0,1188,8.99344796e-05
5,0,1188,9.13087076e-05
9,0,1188,0.000148690341
7,0,1188,9.1887338e-05
8,0,1189,7.77624988e-05
6,0,1189,8.99344796e-05
5,0,1189,9.13087076e-05
9,0,1189,0.000148690341
7,0,1189,9.1887338e-05
8,0,1190,7.77624988e-05
6,0,1190,8.99344796e-05
5,0,1190,9.13087076e-05
9,0,1190,0.000148690341
7,0,1190,9.1887338e-05
8,0,1191,7.77624988e-05
6,0,1191,8.99344796e-05
5,0,1191,9.13087076e-05
9,0,1191,0.000148690341
7,0,1191,9.1887338e-05
8,0,1192,7.77624988e-05
6,0,1192,8.99344796e-05
5,0,1192,9.13087076e-05
9,0,1192,0.000148690341
7,0,1192,9.1887338e-05
8,0,1193,7.77624988e-05
6,0,1193,8.99344796e-05
5,0,1193,9.13087076e-05
9,0,1193,0.000148690341
7,0,1193,9.1887338e-05
8,0,1194,7.77624988e-05
6,0,1194,8.99344796e-05
5,0,1194,9.13087076e-05
9,0,1194,0.000148690341
7,0,1194,9.1887338e-05
8,0,1195,7.77624988e-05
6,0,1195,8.99344796e-05
5,0,1195,9.13087076e-05
9,0,1195,0.000148690341
7,0,1195,9.1887338e-05
8,0,1196,7.77624988e-05
6,0,1196,8.99344796e-05
5,0,1196,9.13087076e-05
9,0,1196,0.000148690341
7,0,1196,9.1887338e-05
8,0,1197,7.77624988e-05
6,0,1197,8.99344796e-05
5,0,1197,9.13087076e-05
9,0,1197,0.000148690341
7,0,1197,9.1887338e-05
8,0,1198,7.77624988e-05
6,0,1198,8.99344796e-05
5,0,1198,9.13087076e-05
9,0,1198,0.000148690341
7,0,1198,9.1887338e-05
8,0,1199,7.77624988e-05
6,0,1199,8.99344796e-05
5,0,1199,9.13087076e-05
9,0,1199,0.000148690341
7,0,1199,9.1887338e-05
8,0,1200,7.77624988e-05
6,0,1200,8.69283499e-05
5,0,1200,8.69551782e-05
9,0,1200,0.000138345956
7,0,1200,8.1632199e-05
8,0,1201,7.77624988e-05
6,0,1201,8.69283499e-05
5,0,1201,8.69551782e-05
9,0,1201,0.000138345956
7,0,1201,8.1632199e-05
8,0,1202,7.77624988e-05
6,0,1202,8.69283499e-05
5,0,1202,8.69551782e-05
9,0,1202,0.000138345956
7,0,1202,8.1632199e-05
8,0,1203,7.77624988e-05
6,0,1203,8.69283499e-05
5,0,1203,8.69551782e-05
9,0,1203,0.000138345956
7,0,1203,8.1632199e-05
8,0,1204,7.77624988e-05
6,0,1204,8.69283499e-05
5,0,1204,8.69551782e-05
9,0,1204,0.000138345956
7,0,1204,8.1632199e-05
8,0,1205,7.77624988e-05
6,0,1205,8.69283499e-05
5,0,1205,8.69551782e-05
9,0,1205,0.000138345956
7,0,1205,8.1632199e-05
8,0,1206,7.77624988e-05
6,0,1206,8.69283499e-05
5,0,1206,8.69551782e-05
9,0,1206,0.000138345956
7,0,1206,8.1632199e-05
8,0,1207,7.77624988e-05
6,0,1207,8.69283499e-05
5,0,1207,8.69551782e-05
9,0,1207,0.000138345956
7,0,1207,8.1632199e-05
8,0,1208,7.77624988e-05
6,0,1208,8.69283499e-05
5,0,1208,8.69551782e-05
9,0,1208,0.000138345956
7,0,1208,8.1632199e-05
8,0,1209,7.77624988e-05
6,0,1209,8.69283499e-05
5,0,1209,8.69551782e-05
9,0,1209,0.000138345956
7,0,1209,8.1632199e-05
8,0,1210,7.77624988e-05
6,0,1210,8.69283499e-05
5,0,1210,8.69551782e-05
9,0,1210,0.000138345956
7,0,1210,8.1632199e-05
8,0,1211,7.77624988e-05
6,0,1211,8.69283499e-05
5,0,1211,8.69551782e-05
9,0,1211,0.000138345956
7,0,1211,8.1632199e-05
8,0,1212,7.77624988e-05
6,0,1212,8.69283499e-05
5,0,1212,8.69551782e-05
9,0,1212,0.000138345956
7,0,1212,8.1632199e-05
8,0,1213,7.77624988e-05
6,0,1213,8.69283499e-05
5,0,1213,8.69551782e-05
9,0,1213,0.000138345956
7,0,1213,8.1632199e-05
8,0,1214,7.77624988e-05
6,0,1214,8.69283499e-05
5,0,1214,8.69551782e-05
9,0,1214,0.000138345956
7,0,1214,8.1632199e-05
8,0,1215,7.77624988e-05
6,0,1215,8.69283499e-05
5,0,1215,8.69551782e-05
9,0,1215,0.000138345956
7,0,1215,8.1632199e-05
8,0,1216,7.77624988e-05
6,0,1216,8.69283499e-05
5,0,1216,8.69551782e-05
9,0,1216,0.000138345956
7,0,1216,8.1632199e-05
8,0,1217,7.77624988e-05
6,0,1217,8.69283499e-05
5,0,1217,8.69551782e-05
9,0,1217,0.000138345956
7,0,1217,8.1632199e-05
8,0,1218,7.77624988e-05
6,0,1218,8.69283499e-05
5,0,1218,8.69551782e-05
9,0,1218,0.000138345956
7,0,1218,8.1632199e-05
8,0,1219,7.77624988e-05
6,0,1219,8.69283499e-05
5,0,1219,8.69551782e-05
9,0,1219,0.000138345956
7,0,1219,8.1632199e-05
8,0,1220,7.77624988e-05
6,0,1220,8.69283499e-05
5,0,1220,8.69551782e-05
9,0,1220,0.000138345956
7,0,1220,8.1632199e-05
8,0,1221,7.77624988e-05
6,0,1221,8.69283499e-05
5,0,1221,8.69551782e-05
9,0,1221,0.000138345956
7,0,1221,8.1632199e-05
8,0,1222,7.77624988e-05
6,0,1222,8.69283499e-05
5,0,1222,8.69551782e-05
9,0,1222,0.000138345956
7,0,1222,8.1632199e-05
8,0,1223,7.77624988e-05
6,0,1223,8.69283499e-05
5,0,1223,8.69551782e-05
9,0,1223,0.000138345956
7,0,1223,8.1632199e-05
8,0,1224,7.77624988e-05
6,0,1224,9.37830765e-05
5,0,1224,9.03595453e-05
9,0,1224,0.000132535912
7,0,1224,6.6105563e-05
8,0,1225,7.77624988e-05
6,0,1225,9.37830765e-05
5,0,1225,9.03595453e-05
9,0,1225,0.000132535912
7,0,1225,6.6105563e-05
8,0,1226,7.77624988e-05
6,0,1226,9.37830765e-05
5,0,1226,9.03595453e-05
9,0,1226,0.000132535912
7,0,1226,6.6105563e-05
8,0,1227,7.77624988e-05
6,0,1227,9.37830765e-05
5,0,1227,9.03595453e-05
9,0,1227,0.000132535912
7,0,1227,6.6105563e-05
8,0,1228,7.77624988e-05
6,0,1228,9.37830765e-05
5,0,1228,9.03595453e-05
9,0,1228,0.000132535912
7,0,1228,6.6105563e-05
8,0,1229,7.77624988e-05
6,0,1229,9.37830765e-05
5,0,1229,9.03595453e-05
9,0,1229,0.000132535912
7,0,1229,6.6105563e-05
8,0,1230,7.77624988e-05
6,0,1230,9.37830765e-05
5,0,1230,9.03595453e-05
9,0,1230,0.000132535912
7,0,1230,6.6105563e-05
8,0,1231,7.77624988e-05
6,0,1231,9.37830765e-05
5,0,1231,9.03595453e-05
9,0,1231,0.000132535912
7,0,1231,6.6105563e-05
8,0,1232,7.77624988e-05
6,0,1232,9.37830765e-05
5,0,1232,9.03595453e-05
9,0,1232,0.000132535912
7,0,1232,6.6105563e-05
8,0,1233,7.77624988e-05
6,0,1233,9.37830765e-05
5,0,1233,9.03595453e-05
9,0,1233,0.000132535912
7,0,1233,6.6105563e-05
8,0,1234,7.77624988e-05
6,0,1234,9.37830765e-05
5,0,1234,9.03595453e-05
9,0,1234,0.000132535912
7,0,1234,6.6105563e-05
8,0,1235,7.77624988e-05
6,0,1235,9.37830765e-05
5,0,1235,9.03595453e-05
9,0,1235,0.000132535912
7,0,1235,6.6105563e-05
8,0,1236,7.77624988e-05
6,0,1236,9.37830765e-05
5,0,1236,9.03595453e-05
9,0,1236,0.000132535912
7,0,1236,6.6105563e-05
8,0,1237,7.77624988e-05
6,0,1237,9.37830765e-05
5,0,1237,9.03595453e-05
9,0,1237,0.000132535912
7,0,1237,6.6105563e-05
8,0,1238,7.77624988e-05
6,0,1238,9.37830765e-05
5,0,1238,9.03595453e-05
9,0,1238,0.000132535912
7,0,1238,6.6105563e-05
8,0,1239,7.77624988e-05
6,0,1239,9.37830765e-05
5,0,1239,9.03595453e-05
9,0,1239,0.000132535912
7,0,1239,6.6105563e-05
8,0,1240,7.77624988e-05
6,0,1240,9.37830765e-05
5,0,1240,9.03595453e-05
9,0,1240,0.000132535912
7,0,1240,6.6105563e-05
8,0,1241,7.77624988e-05
6,0,1241,9.37830765e-05
5,0,1241,9.03595453e-05
9,0,1241,0.000132535912
7,0,1241,6.6105563e-05
8,0,1242,7.77624988e-05
6,0,1242,9.37830765e-05
5,0,1242,9.03595453e-05
9,0,1242,0.000132535912
7,0,1242,6.6105563e-05
8,0,1243,7.77624988e-05
6,0,1243,9.37830765e-05
5,0,1243,9.03595453e-05
9,0,1243,0.000132535912
7,0,1243,6.6105563e-05
8,0,1244,7.77624988e-05
6,0,1244,9.37830765e-05
5,0,1244,9.03595453e-05
9,0,1244,0.000132535912
7,0,1244,6.6105563e-05
8,0,1245,7.77624988e-05
6,0,1245,9.37830765e-05
5,0,1245,9.03595453e-05
9,0,1245,0.000132535912
7,0,1245,6.6105563e-05
8,0,1246,7.77624988e-05
6,0,1246,9.37830765e-05
5,0,1246,9.03595453e-05
9,0,1246,0.000132535912
7,0,1246,6.6105563e-05
8,0,1247,7.77624988e-05
6,0,1247,9.37830765e-05
5,0,1247,9.03595453e-05
9,0,1247,0.000132535912
7,0,1247,6.6105563e-05
8,0,1248,7.77624988e-05
6,0,1248,0.0001012663297
5,0,1248,8.78516026e-05
9,0,1248,0.000137042651
7,0,1248,9.7816595e-05
8,0,1249,7.77624988e-05
6,0,1249,0.0001012663297
5,0,1249,8.78516026e-05
9,0,1249,0.000137042651
7,0,1249,9.7816595e-05
8,0,1250,7.77624988e-05
6,0,1250,0.0001012663297
5,0,1250,8.78516026e-05
9,0,1250,0.000137042651
7,0,1250,9.7816595e-05
8,0,1251,7.77624988e-05
6,0,1251,0.0001012663297
5,0,1251,8.78516026e-05
9,0,1251,0.000137042651
7,0,1251,9.7816595e-05
8,0,1252,7.77624988e-05
6,0,1252,0.0001012663297
5,0,1252,8.78516026e-05
9,0,1252,0.000137042651
7,0,1252,9.7816595e-05
8,0,1253,7.77624988e-05
6,0,1253,0.0001012663297
5,0,1253,8.78516026e-05
9,0,1253,0.000137042651
7,0,1253,9.7816595e-05
8,0,1254,7.77624988e-05
6,0,1254,0.0001012663297
5,0,1254,8.78516026e-05
9,0,1254,0.000137042651
7,0,1254,9.7816595e-05
8,0,1255,7.77624988e-05
6,0,1255,0.0001012663297
5,0,1255,8.78516026e-05
9,0,1255,0.000137042651
7,0,1255,9.7816595e-05
8,0,1256,7.77624988e-05
6,0,1256,0.0001012663297
5,0,1256,8.78516026e-05
9,0,1256,0.000137042651
7,0,1256,9.7816595e-05
8,0,1257,7.77624988e-05
6,0,1257,0.0001012663297
5,0,1257,8.78516026e-05
9,0,1257,0.000137042651
7,0,1257,9.7816595e-05
8,0,1258,7.77624988e-05
6,0,1258,0.0001012663297
5,0,1258,8.78516026e-05
9,0,1258,0.000137042651
7,0,1258,9.7816595e-05
8,0,1259,7.77624988e-05
6,0,1259,0.0001012663297
5,0,1259,8.78516026e-05
9,0,1259,0.000137042651
7,0,1259,9.7816595e-05
8,0,1260,7.77624988e-05
6,0,1260,0.0001012663297
5,0,1260,8.78516026e-05
9,0,1260,0.000137042651
7,0,1260,9.7816595e-05
8,0,1261,7.77624988e-05
6,0,1261,0.0001012663297
5,0,1261,8.78516026e-05
9,0,1261,0.000137042651
7,0,1261,9.7816595e-05
8,0,1262,7.77624988e-05
6,0,1262,0.0001012663297
5,0,1262,8.78516026e-05
9,0,1262,0.000137042651
7,0,1262,9.7816595e-05
8,0,1263,7.77624988e-05
6,0,1263,0.0001012663297
5,0,1263,8.78516026e-05
9,0,1263,0.000137042651
7,0,1263,9.7816595e-05
8,0,1264,7.77624988e-05
6,0,1264,0.0001012663297
5,0,1264,8.78516026e-05
9,0,1264,0.000137042651
7,0,1264,9.7816595e-05
8,0,1265,7.77624988e-05
6,0,1265,0.0001012663297
5,0,1265,8.78516026e-05
9,0,1265,0.000137042651
7,0,1265,9.7816595e-05
8,0,1266,7.77624988e-05
6,0,1266,0.0001012663297
5,0,1266,8.78516026e-05
9,0,1266,0.000137042651
7,0,1266,9.7816595e-05
8,0,1267,7.77624988e-05
6,0,1267,0.0001012663297
5,0,1267,8.78516026e-05
9,0,1267,0.000137042651
7,0,1267,9.7816595e-05
8,0,1268,7.77624988e-05
6,0,1268,0.0001012663297
5,0,1268,8.78516026e-05
9,0,1268,0.000137042651
7,0,1268,9.7816595e-05
8,0,1269,7.77624988e-05
6,0,1269,0.0001012663297
5,0,1269,8.78516026e-05
9,0,1269,0.000137042651
7,0,1269,9.7816595e-05
8,0,1270,7.77624988e-05
6,0,1270,0.0001012663297
5,0,1270,8.78516026e-05
9,0,1270,0.000137042651
7,0,1270,9.7816595e-05
8,0,1271,7.77624988e-05
6,0,1271,0.0001012663297
5,0,1271,8.78516026e-05
9,0,1271,0.000137042651
7,0,1271,9.7816595e-05
8,0,1272,7.10434574e-05
6,0,1272,0.0001093031147
5,0,1272,8.66388014e-05
9,0,1272,0.000146950925
7,0,1272,9.5980516e-05
8,0,1273,7.10434574e-05
6,0,1273,0.0001093031147
5,0,1273,8.66388014e-05
9,0,1273,0.000146950925
7,0,1273,9.5980516e-05
8,0,1274,7.10434574e-05
6,0,1274,0.0001093031147
5,0,1274,8.66388014e-05
9,0,1274,0.000146950925
7,0,1274,9.5980516e-05
8,0,1275,7.10434574e-05
6,0,1275,0.0001093031147
5,0,1275,8.66388014e-05
9,0,1275,0.000146950925
7,0,1275,9.5980516e-05
8,0,1276,7.10434574e-05
6,0,1276,0.0001093031147
5,0,1276,8.66388014e-05
9,0,1276,0.000146950925
7,0,1276,9.5980516e-05
8,0,1277,7.10434574e-05
6,0,1277,0.0001093031147
5,0,1277,8.66388014e-05
9,0,1277,0.000146950925
7,0,1277,9.5980516e-05
8,0,1278,7.10434574e-05
6,0,1278,0.0001093031147
5,0,1278,8.66388014e-05
9,0,1278,0.000146950925
7,0,1278,9.5980516e-05
8,0,1279,7.10434574e-05
6,0,1279,0.0001093031147
5,0,1279,8.66388014e-05
9,0,1279,0.000146950925
7,0,1279,9.5980516e-05
8,0,1280,7.10434574e-05
6,0,1280,0.0001093031147
5,0,1280,8.66388014e-05
9,0,1280,0.000146950925
7,0,1280,9.5980516e-05
8,0,1281,7.10434574e-05
6,0,1281,0.0001093031147
5,0,1281,8.66388014e-05
9,0,1281,0.000146950925
7,0,1281,9.5980516e-05
8,0,1282,7.10434574e-05
