nd_id,ca_id,swhy_vl,hy,price_eur_mwh,volume_mwh
2,0,yr2015,6297,19.95,29748.8
2,0,yr2015,6298,18.36,31719.8
2,0,yr2015,6299,15.72,32435.9
2,0,yr2015,6300,15.91,32181.0
2,0,yr2015,6301,16.03,30475.6
2,0,yr2015,6302,16.04,27257.0
2,0,yr2015,6303,21.06,23668.5
2,0,yr2015,6304,29.37,22948.6
2,0,yr2015,6305,37.37,23559.3
2,0,yr2015,6306,38.03,23703.1
2,0,yr2015,6307,33.95,22566.7
2,0,yr2015,6308,33.01,23042.5
2,0,yr2015,6309,31.31,22140.0
2,0,yr2015,6310,26.76,19561.7
2,0,yr2015,6311,23.97,19289.2
2,0,yr2015,6312,21.64,18981.3
2,0,yr2015,6313,22.34,18969.9
2,0,yr2015,6314,21.7,18835.8
2,0,yr2015,6315,26.31,19309.5
2,0,yr2015,6316,42.67,20438.5
2,0,yr2015,6317,49.54,22645.5
2,0,yr2015,6318,50.55,25626.2
2,0,yr2015,6319,46.93,27211.3
2,0,yr2015,6320,42.01,29187.3
2,0,yr2015,6321,38.99,31470.0
2,0,yr2015,6322,34.75,32812.9
2,0,yr2015,6323,30.65,32698.8
2,0,yr2015,6324,29.88,31109.1
2,0,yr2015,6325,32.24,28995.5
2,0,yr2015,6326,37.94,26887.9
2,0,yr2015,6327,44.19,24841.3
2,0,yr2015,6328,47.77,23099.2
2,0,yr2015,6329,52.45,22860.7
2,0,yr2015,6330,48.99,22123.5
2,0,yr2015,6331,42.1,21459.2
2,0,yr2015,6332,38.97,21335.9
2,0,yr2015,6333,28.0,21889.9
2,0,yr2015,6334,27.19,21773.2
2,0,yr2015,6335,25.74,20952.1
2,0,yr2015,6336,23.58,21347.1
2,0,yr2015,6337,18.56,21958.3
2,0,yr2015,6338,20.45,21880.1
2,0,yr2015,6339,24.25,21853.1
2,0,yr2015,6340,34.11,22814.1
2,0,yr2015,6341,32.53,24323.4
2,0,yr2015,6342,32.57,26032.4
2,0,yr2015,6343,34.22,26640.6
2,0,yr2015,6344,35.9,28421.7
2,0,yr2015,6345,36.07,28711.9
2,0,yr2015,6346,32.75,28698.8
2,0,yr2015,6347,36.73,27688.2
2,0,yr2015,6348,38.25,25914.9
2,0,yr2015,6349,40.37,24888.3
2,0,yr2015,6350,40.82,24143.2
2,0,yr2015,6351,41.7,23959.9
2,0,yr2015,6352,42.06,22620.2
2,0,yr2015,6353,44.99,22559.5
2,0,yr2015,6354,40.81,22241.4
2,0,yr2015,6355,37.25,21791.6
2,0,yr2015,6356,33.1,21399.1
2,0,yr2015,6357,28.51,20816.0
2,0,yr2015,6358,30.96,22473.1
2,0,yr2015,6359,28.55,22663.0
2,0,yr2015,6360,28.33,22551.2
2,0,yr2015,6361,27.71,21498.1
2,0,yr2015,6362,28.53,21538.9
2,0,yr2015,6363,33.2,21880.0
2,0,yr2015,6364,45.47,21371.5
2,0,yr2015,6365,47.98,23445.1
2,0,yr2015,6366,59.39,26702.7
2,0,yr2015,6367,55.55,27645.5
2,0,yr2015,6368,54.9,28309.9
2,0,yr2015,6369,55.61,29146.8
2,0,yr2015,6370,51.3,29536.1
2,0,yr2015,6371,49.91,29452.6
2,0,yr2015,6372,48.81,29095.1
2,0,yr2015,6373,46.96,28291.6
2,0,yr2015,6374,47.03,27531.8
2,0,yr2015,6375,47.92,26908.2
2,0,yr2015,6376,46.81,24904.9
2,0,yr2015,6377,50.07,24700.4
2,0,yr2015,6378,46.8,22778.8
2,0,yr2015,6379,43.99,21812.7
2,0,yr2015,6380,33.94,21061.4
2,0,yr2015,6381,28.26,21236.4
2,0,yr2015,6382,26.17,19002.2
2,0,yr2015,6383,26.97,19071.6
2,0,yr2015,6384,25.83,18963.5
2,0,yr2015,6385,24.08,18569.2
2,0,yr2015,6386,25.64,18960.6
2,0,yr2015,6387,26.79,19266.9
2,0,yr2015,6388,36.29,20745.0
2,0,yr2015,6389,43.92,22482.4
2,0,yr2015,6390,43.98,26942.0
2,0,yr2015,6391,41.92,28129.3
2,0,yr2015,6392,34.72,29578.8
2,0,yr2015,6393,29.1,30965.9
2,0,yr2015,6394,27.0,32532.7
2,0,yr2015,6395,27.43,32704.2
2,0,yr2015,6396,27.45,31270.2
2,0,yr2015,6397,27.43,29233.1
2,0,yr2015,6398,28.21,26713.0
2,0,yr2015,6399,33.97,25862.3
2,0,yr2015,6400,40.0,24575.1
2,0,yr2015,6401,44.94,24301.8
2,0,yr2015,6402,42.1,21388.5
2,0,yr2015,6403,30.03,21872.3
2,0,yr2015,6404,27.87,20758.3
2,0,yr2015,6405,26.69,19227.0
2,0,yr2015,6406,26.05,20633.9
2,0,yr2015,6407,25.44,20145.7
2,0,yr2015,6408,24.05,19637.2
2,0,yr2015,6409,24.05,19657.2
2,0,yr2015,6410,25.22,19525.2
2,0,yr2015,6411,27.55,19740.1
2,0,yr2015,6412,42.04,21511.2
2,0,yr2015,6413,46.99,23154.1
2,0,yr2015,6414,46.94,25741.5
2,0,yr2015,6415,42.04,26901.6
2,0,yr2015,6416,39.91,28028.1
2,0,yr2015,6417,34.92,30018.5
2,0,yr2015,6418,28.74,31019.6
2,0,yr2015,6419,28.58,30379.5
2,0,yr2015,6420,28.78,28992.8
2,0,yr2015,6421,31.45,27042.4
2,0,yr2015,6422,34.24,24448.8
2,0,yr2015,6423,43.92,23842.9
2,0,yr2015,6424,45.97,21836.9
2,0,yr2015,6425,49.36,22374.6
2,0,yr2015,6426,44.99,22021.2
2,0,yr2015,6427,42.08,21140.4
2,0,yr2015,6428,36.31,18866.1
2,0,yr2015,6429,29.55,18862.3
2,0,yr2015,6430,31.72,21952.6
2,0,yr2015,6431,28.63,20914.4
2,0,yr2015,6432,27.86,21289.8
2,0,yr2015,6433,28.51,20500.4
2,0,yr2015,6434,28.64,20185.9
2,0,yr2015,6435,29.76,20406.7
2,0,yr2015,6436,30.01,20982.4
2,0,yr2015,6437,38.34,21210.0
2,0,yr2015,6438,42.07,22503.4
2,0,yr2015,6439,38.05,24116.6
2,0,yr2015,6440,31.82,27658.0
2,0,yr2015,6441,29.04,30231.1
2,0,yr2015,6442,27.34,32385.6
2,0,yr2015,6443,27.57,32058.3
2,0,yr2015,6444,28.4,30207.6
2,0,yr2015,6445,28.68,27941.7
2,0,yr2015,6446,28.66,25796.2
2,0,yr2015,6447,36.76,23655.0
2,0,yr2015,6448,43.71,21790.0
2,0,yr2015,6449,47.97,22716.6
2,0,yr2015,6450,42.29,21998.8
2,0,yr2015,6451,35.44,22248.9
2,0,yr2015,6452,31.07,22995.4
2,0,yr2015,6453,28.31,23056.0
2,0,yr2015,6454,28.07,23654.8
2,0,yr2015,6455,26.03,23922.2
2,0,yr2015,6456,24.01,23693.4
2,0,yr2015,6457,25.13,22990.8
2,0,yr2015,6458,23.78,22765.9
2,0,yr2015,6459,23.48,22974.7
2,0,yr2015,6460,25.49,23678.9
2,0,yr2015,6461,28.5,22690.7
2,0,yr2015,6462,30.09,22472.8
2,0,yr2015,6463,29.06,25459.1
2,0,yr2015,6464,23.33,29615.6
2,0,yr2015,6465,19.05,32875.7
2,0,yr2015,6466,15.96,35094.4
2,0,yr2015,6467,15.09,35464.7
2,0,yr2015,6468,14.31,33894.7
2,0,yr2015,6469,14.5,31281.7
2,0,yr2015,6470,16.83,27702.8
2,0,yr2015,6471,28.09,24267.7
2,0,yr2015,6472,38.97,21874.1
2,0,yr2015,6473,44.93,23693.4
2,0,yr2015,6474,41.94,25295.4
2,0,yr2015,6475,31.96,26185.7
2,0,yr2015,6476,31.43,26090.9
2,0,yr2015,6477,24.27,26372.2
2,0,yr2015,6478,24.37,21411.2
2,0,yr2015,6479,23.97,20450.3
2,0,yr2015,6480,23.9,19736.7
2,0,yr2015,6481,23.43,19538.4
2,0,yr2015,6482,20.16,19522.2
2,0,yr2015,6483,24.84,20157.2
2,0,yr2015,6484,43.25,20969.7
2,0,yr2015,6485,53.33,22650.2
2,0,yr2015,6486,54.42,25610.8
2,0,yr2015,6487,42.59,27779.3
2,0,yr2015,6488,35.85,30025.6
2,0,yr2015,6489,28.58,32867.9
2,0,yr2015,6490,26.87,34261.2
2,0,yr2015,6491,26.72,33830.8
2,0,yr2015,6492,26.71,31964.4
2,0,yr2015,6493,29.04,29271.7
2,0,yr2015,6494,32.06,26699.3
2,0,yr2015,6495,42.42,25492.5
2,0,yr2015,6496,46.95,23613.0
2,0,yr2015,6497,54.99,22702.3
2,0,yr2015,6498,46.42,24469.9
2,0,yr2015,6499,38.9,23043.5
2,0,yr2015,6500,31.26,22536.4
2,0,yr2015,6501,26.19,22003.1
2,0,yr2015,6502,28.51,22721.6
2,0,yr2015,6503,28.47,21745.7
2,0,yr2015,6504,26.04,21926.5
2,0,yr2015,6505,24.87,21846.1
2,0,yr2015,6506,26.55,21743.0
2,0,yr2015,6507,28.5,22606.7
2,0,yr2015,6508,41.59,23167.5
2,0,yr2015,6509,50.94,25435.4
2,0,yr2015,6510,55.44,28920.0
2,0,yr2015,6511,39.6,29932.2
2,0,yr2015,6512,33.77,31979.3
2,0,yr2015,6513,28.39,34667.0
2,0,yr2015,6514,26.98,36899.4
2,0,yr2015,6515,27.48,36742.8
2,0,yr2015,6516,27.71,34801.5
2,0,yr2015,6517,28.33,32267.3
2,0,yr2015,6518,29.02,29866.0
2,0,yr2015,6519,34.04,28096.5
2,0,yr2015,6520,43.36,26577.6
2,0,yr2015,6521,51.64,26612.5
2,0,yr2015,6522,43.76,25961.4
2,0,yr2015,6523,38.02,25065.5
2,0,yr2015,6524,33.33,24633.8
2,0,yr2015,6525,28.54,24008.8
2,0,yr2015,6526,28.17,21946.1
2,0,yr2015,6527,28.12,21479.7
2,0,yr2015,6528,26.91,20787.7
2,0,yr2015,6529,26.66,20003.5
2,0,yr2015,6530,27.0,19826.8
2,0,yr2015,6531,28.63,21414.3
2,0,yr2015,6532,42.93,22201.2
2,0,yr2015,6533,53.78,24719.2
2,0,yr2015,6534,55.5,29124.3
2,0,yr2015,6535,43.09,31234.8
2,0,yr2015,6536,37.09,34431.9
2,0,yr2015,6537,32.14,37016.6
2,0,yr2015,6538,28.13,38213.5
2,0,yr2015,6539,29.25,38247.8
2,0,yr2015,6540,30.07,36702.4
2,0,yr2015,6541,31.7,34104.3
2,0,yr2015,6542,33.28,30801.7
2,0,yr2015,6543,42.7,26458.0
2,0,yr2015,6544,50.0,24599.9
2,0,yr2015,6545,58.0,25334.3
2,0,yr2015,6546,48.93,23137.6
2,0,yr2015,6547,42.0,22778.5
2,0,yr2015,6548,34.56,22093.5
2,0,yr2015,6549,29.72,21310.9
2,0,yr2015,6550,30.03,23967.3
2,0,yr2015,6551,30.09,23665.8
2,0,yr2015,6552,28.62,24342.1
2,0,yr2015,6553,29.14,23668.0
2,0,yr2015,6554,29.4,23395.3
2,0,yr2015,6555,32.77,24530.9
2,0,yr2015,6556,44.97,24347.5
2,0,yr2015,6557,56.0,26461.5
2,0,yr2015,6558,59.06,31157.9
2,0,yr2015,6559,48.46,32937.2
2,0,yr2015,6560,34.45,36054.3
2,0,yr2015,6561,30.44,38815.2
2,0,yr2015,6562,29.14,41283.5
2,0,yr2015,6563,30.02,40752.4
2,0,yr2015,6564,28.81,38646.9
2,0,yr2015,6565,31.38,35869.3
2,0,yr2015,6566,36.26,33011.8
2,0,yr2015,6567,44.48,30191.9
2,0,yr2015,6568,51.57,29983.7
2,0,yr2015,6569,61.0,30188.1
2,0,yr2015,6570,55.0,26067.4
2,0,yr2015,6571,44.95,26150.6
2,0,yr2015,6572,39.96,25605.7
2,0,yr2015,6573,30.43,23750.2
2,0,yr2015,6574,31.37,24281.9
2,0,yr2015,6575,30.98,24627.3
2,0,yr2015,6576,29.93,23894.6
2,0,yr2015,6577,30.15,24108.4
2,0,yr2015,6578,30.82,24247.3
2,0,yr2015,6579,32.3,23212.4
2,0,yr2015,6580,44.68,23895.8
2,0,yr2015,6581,54.92,25965.3
2,0,yr2015,6582,60.0,29887.8
2,0,yr2015,6583,46.96,32618.9
2,0,yr2015,6584,37.92,34081.4
2,0,yr2015,6585,32.01,35651.8
2,0,yr2015,6586,30.07,37753.5
2,0,yr2015,6587,28.65,37852.1
2,0,yr2015,6588,28.91,36743.7
2,0,yr2015,6589,29.6,34782.6
2,0,yr2015,6590,32.02,32117.9
2,0,yr2015,6591,44.68,29746.6
2,0,yr2015,6592,48.1,27025.5
2,0,yr2015,6593,55.0,26822.4
2,0,yr2015,6594,49.03,26297.8
2,0,yr2015,6595,39.8,25570.7
2,0,yr2015,6596,33.5,24731.6
2,0,yr2015,6597,30.13,24939.3
2,0,yr2015,6598,26.75,22244.0
2,0,yr2015,6599,26.26,21883.3
2,0,yr2015,6600,26.39,22166.1
2,0,yr2015,6601,26.04,22305.0
2,0,yr2015,6602,24.77,22070.7
2,0,yr2015,6603,25.49,22551.0
2,0,yr2015,6604,24.03,23342.4
2,0,yr2015,6605,26.14,22698.4
2,0,yr2015,6606,28.06,23291.8
2,0,yr2015,6607,26.4,25359.3
2,0,yr2015,6608,24.67,29172.6
2,0,yr2015,6609,24.63,32327.3
2,0,yr2015,6610,23.53,34476.7
2,0,yr2015,6611,20.24,34228.2
2,0,yr2015,6612,21.94,32740.5
2,0,yr2015,6613,23.52,29666.7
2,0,yr2015,6614,24.05,25517.4
2,0,yr2015,6615,31.88,23489.2
2,0,yr2015,6616,40.3,22441.0
2,0,yr2015,6617,47.01,23906.8
2,0,yr2015,6618,41.95,23093.8
2,0,yr2015,6619,37.79,21761.9
2,0,yr2015,6620,40.28,22766.5
2,0,yr2015,6621,30.35,22070.5
2,0,yr2015,6622,27.63,21224.4
2,0,yr2015,6623,27.01,20640.8
2,0,yr2015,6624,26.82,20955.2
2,0,yr2015,6625,24.0,20799.7
2,0,yr2015,6626,25.7,21097.1
2,0,yr2015,6627,26.13,20995.7
2,0,yr2015,6628,26.14,21450.2
2,0,yr2015,6629,27.52,21095.7
2,0,yr2015,6630,30.02,21774.2
2,0,yr2015,6631,31.95,24163.5
2,0,yr2015,6632,30.53,25916.7
2,0,yr2015,6633,31.62,27933.8
2,0,yr2015,6634,29.24,29190.7
2,0,yr2015,6635,27.09,28872.1
2,0,yr2015,6636,26.06,28109.0
2,0,yr2015,6637,26.01,27077.4
2,0,yr2015,6638,25.44,25672.4
2,0,yr2015,6639,31.8,23208.4
2,0,yr2015,6640,40.48,23922.5
2,0,yr2015,6641,46.99,23854.3
2,0,yr2015,6642,44.9,23500.0
2,0,yr2015,6643,40.95,22984.0
2,0,yr2015,6644,40.41,22860.9
2,0,yr2015,6645,33.96,21820.0
2,0,yr2015,6646,27.66,20638.6
2,0,yr2015,6647,26.68,20777.3
2,0,yr2015,6648,26.82,20777.7
2,0,yr2015,6649,26.02,21651.3
2,0,yr2015,6650,25.84,22746.6
2,0,yr2015,6651,28.25,21613.5
2,0,yr2015,6652,42.17,24223.4
2,0,yr2015,6653,52.0,28457.9
2,0,yr2015,6654,55.07,29431.7
2,0,yr2015,6655,53.01,30584.6
2,0,yr2015,6656,51.56,32763.1
2,0,yr2015,6657,49.08,34238.7
2,0,yr2015,6658,42.17,35384.5
2,0,yr2015,6659,40.4,34885.2
2,0,yr2015,6660,38.84,33699.9
2,0,yr2015,6661,40.97,31840.8
2,0,yr2015,6662,41.38,28756.6
2,0,yr2015,6663,44.61,27318.8
2,0,yr2015,6664,45.1,27341.6
2,0,yr2015,6665,51.75,28063.5
2,0,yr2015,6666,45.45,28241.9
2,0,yr2015,6667,33.26,28075.3
2,0,yr2015,6668,28.06,26212.0
2,0,yr2015,6669,27.01,25513.0
2,0,yr2015,6670,25.05,24416.0
2,0,yr2015,6671,26.16,24194.9
2,0,yr2015,6672,23.87,24108.1
2,0,yr2015,6673,23.06,23713.5
2,0,yr2015,6674,23.66,24303.8
2,0,yr2015,6675,26.4,24600.9
2,0,yr2015,6676,35.29,26390.9
2,0,yr2015,6677,45.81,28459.9
2,0,yr2015,6678,48.08,32744.4
2,0,yr2015,6679,46.87,33532.7
2,0,yr2015,6680,47.21,34817.1
2,0,yr2015,6681,46.95,36027.5
2,0,yr2015,6682,45.69,36721.7
2,0,yr2015,6683,46.12,36234.5
2,0,yr2015,6684,43.92,35310.8
2,0,yr2015,6685,41.27,34244.9
2,0,yr2015,6686,40.0,32748.8
2,0,yr2015,6687,40.55,32412.8
2,0,yr2015,6688,41.91,32264.4
2,0,yr2015,6689,45.87,32624.8
2,0,yr2015,6690,39.91,28631.0
2,0,yr2015,6691,32.18,28613.9
2,0,yr2015,6692,30.05,26704.0
2,0,yr2015,6693,27.56,25839.7
2,0,yr2015,6694,28.07,24128.3
2,0,yr2015,6695,25.19,23828.9
2,0,yr2015,6696,24.08,23883.1
2,0,yr2015,6697,23.45,23528.2
2,0,yr2015,6698,23.66,23334.7
2,0,yr2015,6699,26.26,22929.8
2,0,yr2015,6700,34.3,24395.8
2,0,yr2015,6701,47.68,26964.7
2,0,yr2015,6702,50.03,27776.6
2,0,yr2015,6703,49.84,28550.7
2,0,yr2015,6704,49.02,30175.5
2,0,yr2015,6705,48.97,30918.8
2,0,yr2015,6706,47.51,31626.5
2,0,yr2015,6707,47.07,31116.4
2,0,yr2015,6708,45.94,30123.7
2,0,yr2015,6709,45.95,29291.4
2,0,yr2015,6710,44.2,27500.4
2,0,yr2015,6711,45.74,26628.5
2,0,yr2015,6712,49.58,26046.9
2,0,yr2015,6713,56.56,26417.5
2,0,yr2015,6714,49.56,26238.0
2,0,yr2015,6715,41.52,25178.5
2,0,yr2015,6716,36.36,23163.6
2,0,yr2015,6717,30.99,21785.4
2,0,yr2015,6718,32.2,21644.3
2,0,yr2015,6719,28.72,20520.3
2,0,yr2015,6720,28.08,20654.2
2,0,yr2015,6721,27.95,20494.3
2,0,yr2015,6722,28.42,19808.5
2,0,yr2015,6723,34.76,20332.6
2,0,yr2015,6724,46.49,22289.0
2,0,yr2015,6725,55.7,24123.1
2,0,yr2015,6726,59.84,25555.8
2,0,yr2015,6727,61.14,25698.0
2,0,yr2015,6728,59.13,28187.0
2,0,yr2015,6729,56.0,28621.8
2,0,yr2015,6730,52.46,29694.3
2,0,yr2015,6731,51.05,29409.4
2,0,yr2015,6732,50.78,28341.0
2,0,yr2015,6733,50.22,27652.0
2,0,yr2015,6734,50.0,25902.3
2,0,yr2015,6735,51.69,24846.8
2,0,yr2015,6736,55.99,25225.9
2,0,yr2015,6737,72.7,25849.8
2,0,yr2015,6738,58.04,24354.2
2,0,yr2015,6739,43.98,22346.3
2,0,yr2015,6740,40.99,20704.3
2,0,yr2015,6741,35.06,20382.2
2,0,yr2015,6742,33.12,21590.3
2,0,yr2015,6743,32.02,21518.0
2,0,yr2015,6744,30.26,21485.5
2,0,yr2015,6745,28.22,20581.5
2,0,yr2015,6746,30.47,20435.4
2,0,yr2015,6747,32.09,20755.2
2,0,yr2015,6748,46.62,22454.2
2,0,yr2015,6749,55.48,24792.3
2,0,yr2015,6750,61.04,29212.5
2,0,yr2015,6751,61.0,29420.2
2,0,yr2015,6752,55.09,31253.8
2,0,yr2015,6753,52.93,32442.4
2,0,yr2015,6754,50.85,33145.4
2,0,yr2015,6755,47.8,32950.8
2,0,yr2015,6756,46.8,31447.1
2,0,yr2015,6757,45.17,30703.4
2,0,yr2015,6758,44.48,29239.1
2,0,yr2015,6759,46.66,28608.8
2,0,yr2015,6760,49.56,28806.2
2,0,yr2015,6761,55.44,28229.2
2,0,yr2015,6762,49.99,23630.1
2,0,yr2015,6763,40.07,22359.6
2,0,yr2015,6764,36.47,21356.4
2,0,yr2015,6765,32.43,21337.6
2,0,yr2015,6766,32.46,24647.4
2,0,yr2015,6767,28.53,24575.9
2,0,yr2015,6768,32.21,24431.1
2,0,yr2015,6769,30.35,24147.7
2,0,yr2015,6770,29.95,23941.3
2,0,yr2015,6771,31.01,23475.3
2,0,yr2015,6772,32.88,23787.5
2,0,yr2015,6773,36.0,23917.7
2,0,yr2015,6774,42.9,26298.9
2,0,yr2015,6775,43.97,28154.2
2,0,yr2015,6776,42.92,29883.2
2,0,yr2015,6777,39.13,32186.8
2,0,yr2015,6778,29.42,33459.5
2,0,yr2015,6779,27.31,33990.0
2,0,yr2015,6780,28.03,33660.9
2,0,yr2015,6781,28.94,31717.7
2,0,yr2015,6782,31.62,29766.2
2,0,yr2015,6783,36.14,28022.8
2,0,yr2015,6784,42.97,28201.4
2,0,yr2015,6785,42.99,28807.0
2,0,yr2015,6786,35.06,28602.2
2,0,yr2015,6787,30.07,28165.3
2,0,yr2015,6788,29.06,29031.6
2,0,yr2015,6789,23.55,28311.6
2,0,yr2015,6790,19.71,28381.3
2,0,yr2015,6791,18.94,29112.6
2,0,yr2015,6792,19.03,28072.7
2,0,yr2015,6793,19.21,27705.1
2,0,yr2015,6794,19.45,27330.7
2,0,yr2015,6795,19.01,27876.2
2,0,yr2015,6796,19.03,29073.5
2,0,yr2015,6797,19.52,28701.8
2,0,yr2015,6798,20.82,27762.9
2,0,yr2015,6799,20.62,30597.2
2,0,yr2015,6800,20.2,35052.3
2,0,yr2015,6801,19.99,39079.9
2,0,yr2015,6802,16.5,41875.5
2,0,yr2015,6803,13.19,43043.3
2,0,yr2015,6804,12.89,41667.8
2,0,yr2015,6805,13.1,38918.6
2,0,yr2015,6806,16.57,33777.0
2,0,yr2015,6807,23.35,28304.5
2,0,yr2015,6808,35.23,27933.8
2,0,yr2015,6809,42.97,28802.9
2,0,yr2015,6810,32.28,27656.3
2,0,yr2015,6811,29.13,27676.1
2,0,yr2015,6812,31.2,27088.6
2,0,yr2015,6813,23.78,26308.1
2,0,yr2015,6814,23.09,28004.1
2,0,yr2015,6815,19.6,27132.9
2,0,yr2015,6816,19.78,26589.9
2,0,yr2015,6817,19.47,26952.3
2,0,yr2015,6818,19.64,27388.8
2,0,yr2015,6819,26.14,27778.0
2,0,yr2015,6820,40.73,28253.5
2,0,yr2015,6821,49.15,30571.5
2,0,yr2015,6822,49.88,30768.2
2,0,yr2015,6823,42.0,33565.7
2,0,yr2015,6824,32.23,37669.0
2,0,yr2015,6825,28.06,41144.9
2,0,yr2015,6826,26.4,43305.2
2,0,yr2015,6827,26.35,43376.5
2,0,yr2015,6828,27.33,40801.8
2,0,yr2015,6829,29.08,37425.5
2,0,yr2015,6830,32.65,33000.5
2,0,yr2015,6831,47.01,29865.7
2,0,yr2015,6832,53.33,30644.0
2,0,yr2015,6833,66.87,30822.4
2,0,yr2015,6834,51.61,30863.4
2,0,yr2015,6835,41.51,30141.9
2,0,yr2015,6836,32.72,28779.7
2,0,yr2015,6837,31.42,28597.9
2,0,yr2015,6838,30.39,26981.2
2,0,yr2015,6839,30.0,26495.3
2,0,yr2015,6840,29.76,26531.1
2,0,yr2015,6841,28.87,26399.6
2,0,yr2015,6842,29.05,26119.9
2,0,yr2015,6843,31.7,26885.9
2,0,yr2015,6844,43.98,26759.4
2,0,yr2015,6845,52.62,28948.2
2,0,yr2015,6846,56.6,29855.8
2,0,yr2015,6847,53.94,31576.8
2,0,yr2015,6848,46.7,34378.3
2,0,yr2015,6849,43.97,36181.9
2,0,yr2015,6850,40.82,37718.3
2,0,yr2015,6851,41.45,36913.6
2,0,yr2015,6852,41.91,34990.9
2,0,yr2015,6853,42.54,32099.9
2,0,yr2015,6854,43.85,30277.2
2,0,yr2015,6855,48.17,28623.7
2,0,yr2015,6856,53.91,28847.0
2,0,yr2015,6857,61.89,29287.1
2,0,yr2015,6858,50.12,29119.4
2,0,yr2015,6859,40.09,28338.6
2,0,yr2015,6860,37.16,27117.1
2,0,yr2015,6861,32.22,27008.4
2,0,yr2015,6862,31.47,27761.6
2,0,yr2015,6863,29.15,26866.8
2,0,yr2015,6864,27.77,26563.9
2,0,yr2015,6865,27.75,26466.3
2,0,yr2015,6866,28.08,26693.2
2,0,yr2015,6867,30.47,27834.8
2,0,yr2015,6868,41.49,28582.4
2,0,yr2015,6869,55.08,31953.1
2,0,yr2015,6870,63.06,33295.0
2,0,yr2015,6871,61.21,33452.0
2,0,yr2015,6872,60.05,34696.4
2,0,yr2015,6873,61.95,36149.1
2,0,yr2015,6874,55.17,36549.7
2,0,yr2015,6875,51.95,36149.7
2,0,yr2015,6876,46.81,35030.4
2,0,yr2015,6877,45.99,34437.5
2,0,yr2015,6878,46.87,33055.2
2,0,yr2015,6879,47.95,33354.9
2,0,yr2015,6880,51.98,34247.9
2,0,yr2015,6881,57.07,33427.6
2,0,yr2015,6882,46.0,31493.9
2,0,yr2015,6883,36.95,30795.2
2,0,yr2015,6884,36.99,29874.7
2,0,yr2015,6885,31.59,27922.6
2,0,yr2015,6886,32.09,24877.7
2,0,yr2015,6887,30.66,23952.7
2,0,yr2015,6888,28.76,23889.9
2,0,yr2015,6889,28.25,23738.9
2,0,yr2015,6890,28.09,24074.5
2,0,yr2015,6891,29.31,24946.5
2,0,yr2015,6892,36.93,28040.9
2,0,yr2015,6893,51.9,30104.7
2,0,yr2015,6894,50.41,29362.8
2,0,yr2015,6895,51.16,29610.6
2,0,yr2015,6896,57.91,30642.7
2,0,yr2015,6897,57.01,31373.2
2,0,yr2015,6898,51.46,31471.5
2,0,yr2015,6899,50.0,31151.2
2,0,yr2015,6900,42.44,30592.8
2,0,yr2015,6901,36.08,29262.8
2,0,yr2015,6902,35.0,28544.2
2,0,yr2015,6903,37.44,28323.0
2,0,yr2015,6904,44.0,28161.6
2,0,yr2015,6905,47.97,27868.1
2,0,yr2015,6906,36.07,29089.5
2,0,yr2015,6907,32.0,28636.6
2,0,yr2015,6908,32.41,26608.5
2,0,yr2015,6909,29.1,25464.2
2,0,yr2015,6910,29.38,26488.7
2,0,yr2015,6911,29.03,26408.2
2,0,yr2015,6912,28.06,26440.5
2,0,yr2015,6913,29.48,26401.8
2,0,yr2015,6914,30.79,26299.3
2,0,yr2015,6915,30.73,25621.4
2,0,yr2015,6916,45.86,26350.9
2,0,yr2015,6917,61.8,29372.9
2,0,yr2015,6918,65.99,33415.1
2,0,yr2015,6919,65.99,34297.2
2,0,yr2015,6920,66.23,34935.1
2,0,yr2015,6921,61.0,34485.1
2,0,yr2015,6922,54.7,34893.9
2,0,yr2015,6923,52.37,34245.9
2,0,yr2015,6924,55.0,33895.2
2,0,yr2015,6925,53.73,33169.3
2,0,yr2015,6926,51.94,33102.1
2,0,yr2015,6927,55.17,33019.5
2,0,yr2015,6928,59.87,33522.6
2,0,yr2015,6929,50.4,32917.2
2,0,yr2015,6930,44.8,28038.5
2,0,yr2015,6931,39.82,26159.2
2,0,yr2015,6932,38.69,24410.4
2,0,yr2015,6933,35.27,24124.4
2,0,yr2015,6934,34.19,27947.4
2,0,yr2015,6935,34.07,27624.4
2,0,yr2015,6936,33.49,28006.0
2,0,yr2015,6937,33.42,28645.1
2,0,yr2015,6938,33.97,28731.2
2,0,yr2015,6939,32.34,28207.5
2,0,yr2015,6940,32.13,28351.2
2,0,yr2015,6941,35.06,27440.7
2,0,yr2015,6942,46.3,28056.2
2,0,yr2015,6943,48.13,28965.2
2,0,yr2015,6944,48.28,30754.0
2,0,yr2015,6945,46.52,32233.0
2,0,yr2015,6946,43.96,32159.4
2,0,yr2015,6947,41.62,32010.8
2,0,yr2015,6948,38.96,30729.8
2,0,yr2015,6949,38.48,29250.8
2,0,yr2015,6950,39.18,27732.8
2,0,yr2015,6951,42.6,27222.8
2,0,yr2015,6952,48.8,26818.2
2,0,yr2015,6953,55.99,27148.1
2,0,yr2015,6954,47.21,27125.5
2,0,yr2015,6955,41.81,26878.6
2,0,yr2015,6956,42.43,27427.3
2,0,yr2015,6957,32.18,26879.2
2,0,yr2015,6958,32.18,27683.3
2,0,yr2015,6959,32.02,28496.8
2,0,yr2015,6960,31.04,28872.2
